date,temperature_c
2014-01-04 21:00:00,17.87934672037761
2014-01-04 22:00:00,17.278001234266526
2014-01-04 23:00:00,17.066136678059877
2014-01-05 00:00:00,16.80878160264757
2014-01-05 01:00:00,16.33123948838977
2014-01-05 02:00:00,15.627934434678878
2014-01-05 03:00:00,14.93219434950089
2014-01-05 04:00:00,14.803909979926232
2014-01-05 05:00:00,16.567927720811667
2014-01-05 06:00:00,18.52497083875869
2014-01-05 07:00:00,21.112651570638036
2014-01-05 08:00:00,22.75368109809034
2014-01-05 09:00:00,23.834560818142393
2014-01-05 10:00:00,24.57811754014756
2014-01-05 11:00:00,24.880064222547787
2014-01-05 12:00:00,25.509247504340237
2014-01-05 13:00:00,25.74532063802087
2014-01-05 14:00:00,25.513466050889747
2014-01-05 15:00:00,25.13366767035592
2014-01-05 16:00:00,24.838052707248323
2014-01-05 17:00:00,23.467021348741355
2014-01-05 18:00:00,21.676908365885367
2014-01-05 19:00:00,20.270050726996544
2014-01-05 20:00:00,19.98384704589847
2014-01-05 21:00:00,19.580533175998312
2014-01-05 22:00:00,19.01899278428823
2014-01-05 23:00:00,18.47754516601566
2014-01-06 00:00:00,17.77437438964847
2014-01-06 01:00:00,17.266252983941
2014-01-06 02:00:00,16.84234076605901
2014-01-06 03:00:00,16.946191067165785
2014-01-06 04:00:00,17.01039191351998
2014-01-06 05:00:00,17.77934943305121
2014-01-06 06:00:00,18.37342393663198
2014-01-06 07:00:00,18.567795138888926
2014-01-06 08:00:00,19.91239522298173
2014-01-06 09:00:00,20.94647081163197
2014-01-06 10:00:00,21.76210123697922
2014-01-06 11:00:00,22.072804090711827
2014-01-06 12:00:00,22.690457153320324
2014-01-06 13:00:00,22.2860066731771
2014-01-06 14:00:00,21.502178615993955
2014-01-06 15:00:00,21.158791775173597
2014-01-06 16:00:00,20.54047648111981
2014-01-06 17:00:00,19.94562344021267
2014-01-06 18:00:00,19.34697536892361
2014-01-06 19:00:00,18.876751030815967
2014-01-06 20:00:00,18.41323208279084
2014-01-06 21:00:00,17.925458441840306
2014-01-06 22:00:00,17.335730997721384
2014-01-06 23:00:00,17.09522772894968
2014-01-07 00:00:00,16.92622341579863
2014-01-07 01:00:00,16.790872870551198
2014-01-07 02:00:00,17.050498453776072
2014-01-07 03:00:00,16.541706339518214
2014-01-07 04:00:00,16.317038981119822
2014-01-07 05:00:00,18.50286322699651
2014-01-07 06:00:00,19.940259467230874
2014-01-07 07:00:00,21.311051093207425
2014-01-07 08:00:00,22.965171305338515
2014-01-07 09:00:00,23.615095011393237
2014-01-07 10:00:00,24.35949164496526
2014-01-07 11:00:00,24.523292711046054
2014-01-07 12:00:00,24.639734903971373
2014-01-07 13:00:00,25.00207383897572
2014-01-07 14:00:00,24.923201158311656
2014-01-07 15:00:00,24.27018500434025
2014-01-07 16:00:00,23.948500569661462
2014-01-07 17:00:00,22.58917744954431
2014-01-07 18:00:00,21.16731465657557
2014-01-07 19:00:00,19.51642557779951
2014-01-07 20:00:00,19.237942165798643
2014-01-07 21:00:00,18.60871039496527
2014-01-07 22:00:00,18.135533311631946
2014-01-07 23:00:00,17.89983554416233
2014-01-08 00:00:00,17.584079318576414
2014-01-08 01:00:00,17.07282986111113
2014-01-08 02:00:00,16.582322184244788
2014-01-08 03:00:00,16.13043687608507
2014-01-08 04:00:00,15.959811740451414
2014-01-08 05:00:00,17.36662360297305
2014-01-08 06:00:00,19.331384616427954
2014-01-08 07:00:00,20.20361836751306
2014-01-08 08:00:00,21.830702039930543
2014-01-08 09:00:00,22.77747802734376
2014-01-08 10:00:00,22.869134182400217
2014-01-08 11:00:00,22.897207302517415
2014-01-08 12:00:00,21.27673950195316
2014-01-08 13:00:00,21.5101131863064
2014-01-08 14:00:00,21.21660800509983
2014-01-08 15:00:00,21.650300767686645
2014-01-08 16:00:00,21.852531263563378
2014-01-08 17:00:00,20.895356920030395
2014-01-08 18:00:00,19.78241746690543
2014-01-08 19:00:00,18.013500298394092
2014-01-08 20:00:00,17.512094116210903
2014-01-08 21:00:00,16.879318237304688
2014-01-08 22:00:00,16.56739874945748
2014-01-08 23:00:00,16.812922498914986
2014-01-09 00:00:00,16.65697970920138
2014-01-09 01:00:00,16.607394409179733
2014-01-09 02:00:00,16.53082648383247
2014-01-09 03:00:00,16.34894510904951
2014-01-09 04:00:00,16.353728569878456
2014-01-09 05:00:00,16.714767116970506
2014-01-09 06:00:00,18.282259792751745
2014-01-09 07:00:00,20.24619988335502
2014-01-09 08:00:00,21.353651936848962
2014-01-09 09:00:00,22.82033081054692
2014-01-09 10:00:00,23.950451321072023
2014-01-09 11:00:00,24.652327134874156
2014-01-09 12:00:00,25.31476440429691
2014-01-09 13:00:00,25.819710964626722
2014-01-09 14:00:00,25.622052001953136
2014-01-09 15:00:00,24.684222751193545
2014-01-09 16:00:00,23.675926378038184
2014-01-09 17:00:00,20.529273478190134
2014-01-09 18:00:00,19.475225830078102
2014-01-09 19:00:00,20.307155015733485
2014-01-09 20:00:00,19.564290703667552
2014-01-09 21:00:00,18.812586466471373
2014-01-09 22:00:00,18.337924194335926
2014-01-09 23:00:00,17.952004665798597
2014-01-10 00:00:00,17.541292995876802
2014-01-10 01:00:00,17.16571655273441
2014-01-10 02:00:00,17.04223497178822
2014-01-10 03:00:00,16.95244140624999
2014-01-10 04:00:00,16.960679117838538
2014-01-10 05:00:00,18.717843288845472
2014-01-10 06:00:00,20.81771274142801
2014-01-10 07:00:00,22.28778822157119
2014-01-10 08:00:00,23.641649712456626
2014-01-10 09:00:00,24.97071634928386
2014-01-10 10:00:00,25.744480387369777
2014-01-10 11:00:00,26.39434441460503
2014-01-10 12:00:00,26.683625284830725
2014-01-10 13:00:00,26.965957641601562
2014-01-10 14:00:00,27.348312038845506
2014-01-10 15:00:00,27.13197835286462
2014-01-10 16:00:00,26.405265299479197
2014-01-10 17:00:00,24.515102471245655
2014-01-10 18:00:00,22.025302463107664
2014-01-10 19:00:00,20.73523186577694
2014-01-10 20:00:00,19.30097757975267
2014-01-10 21:00:00,17.660938517252646
2014-01-10 22:00:00,16.91992662217882
2014-01-10 23:00:00,17.024670071072023
2014-01-11 00:00:00,16.84742940266932
2014-01-11 01:00:00,17.378640407986154
2014-01-11 02:00:00,17.134914482964405
2014-01-11 03:00:00,13.28594597710503
2014-01-11 04:00:00,13.12287394205731
2014-01-11 05:00:00,17.042317369249133
2014-01-11 06:00:00,21.370760091145826
2014-01-11 07:00:00,22.980988905164963
2014-01-11 08:00:00,24.670205010308223
2014-01-11 09:00:00,25.998064507378444
2014-01-11 10:00:00,26.485731675889724
2014-01-11 11:00:00,26.91329210069449
2014-01-11 12:00:00,27.743432278103285
2014-01-11 13:00:00,28.106851874457448
2014-01-11 14:00:00,28.075467597113686
2014-01-11 15:00:00,27.80525478786899
2014-01-11 16:00:00,26.84020758734806
2014-01-11 17:00:00,24.21735297309027
2014-01-11 18:00:00,22.842706298828148
2014-01-11 19:00:00,21.330595567491343
2014-01-11 20:00:00,20.50599365234376
2014-01-11 21:00:00,19.704398939344628
2014-01-11 22:00:00,18.60158386230472
2014-01-11 23:00:00,17.74126892089845
2014-01-12 00:00:00,17.313853624131923
2014-01-12 01:00:00,17.034834120008668
2014-01-12 02:00:00,16.8604902479384
2014-01-12 03:00:00,16.874058024088583
2014-01-12 04:00:00,17.08184712727865
2014-01-12 05:00:00,17.617882283528672
2014-01-12 06:00:00,19.073696899414074
2014-01-12 07:00:00,20.90143568250869
2014-01-12 08:00:00,23.050793796115443
2014-01-12 09:00:00,25.026763916015625
2014-01-12 10:00:00,26.22991909450957
2014-01-12 11:00:00,26.598046196831604
2014-01-12 12:00:00,27.060801527235242
2014-01-12 13:00:00,27.222934299045164
2014-01-12 14:00:00,27.490154012044286
2014-01-12 15:00:00,27.256494818793385
2014-01-12 16:00:00,26.451404486762158
2014-01-12 17:00:00,24.669236924913207
2014-01-12 18:00:00,22.607820638020826
2014-01-12 19:00:00,21.478898111979163
2014-01-12 20:00:00,20.465970865885424
2014-01-12 21:00:00,19.30248650444878
2014-01-12 22:00:00,18.59339870876738
2014-01-12 23:00:00,18.187897745768225
2014-01-13 00:00:00,17.84381408691405
2014-01-13 01:00:00,17.437190416124167
2014-01-13 02:00:00,16.77179633246527
2014-01-13 03:00:00,16.034255981445312
2014-01-13 04:00:00,15.721760050455714
2014-01-13 05:00:00,19.002275254991332
2014-01-13 06:00:00,21.74299350314675
2014-01-13 07:00:00,24.700045776367176
2014-01-13 08:00:00,26.655299546983542
2014-01-13 09:00:00,28.164349026150205
2014-01-13 10:00:00,29.128268093532995
2014-01-13 11:00:00,29.37059699164496
2014-01-13 12:00:00,29.206841023763047
2014-01-13 13:00:00,29.390171644422765
2014-01-13 14:00:00,29.013823445638025
2014-01-13 15:00:00,28.85779452853734
2014-01-13 16:00:00,27.970627509223107
2014-01-13 17:00:00,26.083156331380223
2014-01-13 18:00:00,23.347006564670153
2014-01-13 19:00:00,20.943069458007812
2014-01-13 20:00:00,19.119945949978273
2014-01-13 21:00:00,18.234939914279494
2014-01-13 22:00:00,17.795304361979163
2014-01-13 23:00:00,17.429972330729186
2014-01-14 00:00:00,17.099219767252578
2014-01-14 01:00:00,16.87504509819877
2014-01-14 02:00:00,16.88460116916235
2014-01-14 03:00:00,16.56421474880642
2014-01-14 04:00:00,16.706620958116332
2014-01-14 05:00:00,17.01837463378905
2014-01-14 06:00:00,17.798151312934067
2014-01-14 07:00:00,19.46900499131948
2014-01-14 08:00:00,21.492640855577292
2014-01-14 09:00:00,22.82982754177516
2014-01-14 10:00:00,23.68494296603734
2014-01-14 11:00:00,24.2674540201823
2014-01-14 12:00:00,25.121635267469628
2014-01-14 13:00:00,25.13429124620228
2014-01-14 14:00:00,24.960666571723095
2014-01-14 15:00:00,23.2671932644314
2014-01-14 16:00:00,22.36567281087241
2014-01-14 17:00:00,21.888337537977407
2014-01-14 18:00:00,20.79247877332898
2014-01-14 19:00:00,19.730029975043408
2014-01-14 20:00:00,19.03235710991754
2014-01-14 21:00:00,18.682207234700513
2014-01-14 22:00:00,18.380056423611165
2014-01-14 23:00:00,18.030059136284706
2014-01-15 00:00:00,17.285206773546008
2014-01-15 01:00:00,16.724771457248266
2014-01-15 02:00:00,16.320067681206638
2014-01-15 03:00:00,15.743263753255235
2014-01-15 04:00:00,15.386357964409797
2014-01-15 05:00:00,16.584223429361998
2014-01-15 06:00:00,18.467240397135413
2014-01-15 07:00:00,20.968098280164952
2014-01-15 08:00:00,23.153009711371567
2014-01-15 09:00:00,24.763818359375023
2014-01-15 10:00:00,26.043163384331592
2014-01-15 11:00:00,26.801429578993066
2014-01-15 12:00:00,27.536621432834238
2014-01-15 13:00:00,28.06464775933165
2014-01-15 14:00:00,28.097700670030406
2014-01-15 15:00:00,27.8199432373047
2014-01-15 16:00:00,26.546012369791697
2014-01-15 17:00:00,23.792268541124145
2014-01-15 18:00:00,22.66163092719188
2014-01-15 19:00:00,21.076248168945312
2014-01-15 20:00:00,19.425127834743932
2014-01-15 21:00:00,18.81074761284725
2014-01-15 22:00:00,18.543650987413173
2014-01-15 23:00:00,18.638077799479163
2014-01-16 00:00:00,18.73017747667103
2014-01-16 01:00:00,18.513999769422753
2014-01-16 02:00:00,18.14398769802517
2014-01-16 03:00:00,17.840910847981775
2014-01-16 04:00:00,17.674485948350707
2014-01-16 05:00:00,19.43091227213546
2014-01-16 06:00:00,22.17682156032987
2014-01-16 07:00:00,23.501631334092906
2014-01-16 08:00:00,25.6479522705078
2014-01-16 09:00:00,27.274166870117142
2014-01-16 10:00:00,28.366982693142404
2014-01-16 11:00:00,29.08644748263896
2014-01-16 12:00:00,29.592183770073802
2014-01-16 13:00:00,29.883381822374133
2014-01-16 14:00:00,29.83894958496097
2014-01-16 15:00:00,29.436628553602418
2014-01-16 16:00:00,28.45289306640626
2014-01-16 17:00:00,26.104508463541663
2014-01-16 18:00:00,24.005236477322057
2014-01-16 19:00:00,22.532211642795176
2014-01-16 20:00:00,21.44506971571178
2014-01-16 21:00:00,20.406157430013025
2014-01-16 22:00:00,19.32026095920145
2014-01-16 23:00:00,18.25111660427524
2014-01-17 00:00:00,17.29034627278645
2014-01-17 01:00:00,16.44025878906251
2014-01-17 02:00:00,15.543255954318568
2014-01-17 03:00:00,14.64581468370227
2014-01-17 04:00:00,14.178114488389724
2014-01-17 05:00:00,17.263425021701437
2014-01-17 06:00:00,19.83661227756079
2014-01-17 07:00:00,22.057340494791674
2014-01-17 08:00:00,24.252289157443556
2014-01-17 09:00:00,26.184048800998312
2014-01-17 10:00:00,27.871309407552076
2014-01-17 11:00:00,29.18602294921874
2014-01-17 12:00:00,30.057223849826357
2014-01-17 13:00:00,30.344735378689222
2014-01-17 14:00:00,30.169683159722183
2014-01-17 15:00:00,29.916835191514792
2014-01-17 16:00:00,28.97924329969618
2014-01-17 17:00:00,26.802158610026083
2014-01-17 18:00:00,24.441793484157984
2014-01-17 19:00:00,22.786729600694457
2014-01-17 20:00:00,21.926186794704847
2014-01-17 21:00:00,21.045455254448825
2014-01-17 22:00:00,20.207653130425342
2014-01-17 23:00:00,19.385527547200525
2014-01-18 00:00:00,18.621905178493932
2014-01-18 01:00:00,17.701702202690967
2014-01-18 02:00:00,17.120645819769948
2014-01-18 03:00:00,16.105142890082448
2014-01-18 04:00:00,15.322332763671909
2014-01-18 05:00:00,18.3164072672526
2014-01-18 06:00:00,21.553200954861154
2014-01-18 07:00:00,24.014196099175365
2014-01-18 08:00:00,25.341789076063378
2014-01-18 09:00:00,26.921533542209204
2014-01-18 10:00:00,27.939872233072947
2014-01-18 11:00:00,28.475179036458314
2014-01-18 12:00:00,28.963650851779505
2014-01-18 13:00:00,29.128328450520883
2014-01-18 14:00:00,29.48938429090714
2014-01-18 15:00:00,29.037995402018225
2014-01-18 16:00:00,28.680946519639747
2014-01-18 17:00:00,27.302611287434956
2014-01-18 18:00:00,25.752604505750867
2014-01-18 19:00:00,22.32970241970486
2014-01-18 20:00:00,21.69038899739587
2014-01-18 21:00:00,20.658319091796898
2014-01-18 22:00:00,19.67479824490016
2014-01-18 23:00:00,19.36016540527345
2014-01-19 00:00:00,19.09917839898003
2014-01-19 01:00:00,18.389911566840283
2014-01-19 02:00:00,17.68081088595926
2014-01-19 03:00:00,17.21955091688369
2014-01-19 04:00:00,16.972676255967883
2014-01-19 05:00:00,18.0120880126953
2014-01-19 06:00:00,19.516134643554665
2014-01-19 07:00:00,18.542949083116298
2014-01-19 08:00:00,20.05207621256511
2014-01-19 09:00:00,22.719159952799487
2014-01-19 10:00:00,24.10823465983077
2014-01-19 11:00:00,25.250894165039085
2014-01-19 12:00:00,25.949943033854197
2014-01-19 13:00:00,25.91954820421006
2014-01-19 14:00:00,23.94617784288198
2014-01-19 15:00:00,20.265780300564245
2014-01-19 16:00:00,18.797268337673643
2014-01-19 17:00:00,18.130499267578102
2014-01-19 18:00:00,17.838105943467895
2014-01-19 19:00:00,17.155127970377578
2014-01-19 20:00:00,16.284590657552087
2014-01-19 21:00:00,16.205474514431444
2014-01-19 22:00:00,15.916255357530417
2014-01-19 23:00:00,15.747222222222263
2014-01-20 00:00:00,15.552159966362808
2014-01-20 01:00:00,15.252676052517359
2014-01-20 02:00:00,14.918801201714416
2014-01-20 03:00:00,14.431987169053855
2014-01-20 04:00:00,14.187184312608565
2014-01-20 05:00:00,16.17742072211371
2014-01-20 06:00:00,18.349195692274293
2014-01-20 07:00:00,20.746785820855052
2014-01-20 08:00:00,22.922011650933143
2014-01-20 09:00:00,24.26234809027784
2014-01-20 10:00:00,24.931101820203992
2014-01-20 11:00:00,25.74659932454432
2014-01-20 12:00:00,26.208470662434877
2014-01-20 13:00:00,26.274276733398494
2014-01-20 14:00:00,25.936438666449646
2014-01-20 15:00:00,25.251032850477486
2014-01-20 16:00:00,21.55858968098954
2014-01-20 17:00:00,18.55553453233506
2014-01-20 18:00:00,17.801134914822057
2014-01-20 19:00:00,17.89155069986981
2014-01-20 20:00:00,17.303912353515614
2014-01-20 21:00:00,16.770452541775228
2014-01-20 22:00:00,16.27417161729602
2014-01-20 23:00:00,15.871126980251745
2014-01-21 00:00:00,15.636494615342883
2014-01-21 01:00:00,15.58446790907118
2014-01-21 02:00:00,15.574875556098107
2014-01-21 03:00:00,15.380802408854208
2014-01-21 04:00:00,15.161311848958348
2014-01-21 05:00:00,16.83605312771266
2014-01-21 06:00:00,18.945207722981763
2014-01-21 07:00:00,19.785166422526004
2014-01-21 08:00:00,21.681625027126756
2014-01-21 09:00:00,22.722564358181444
2014-01-21 10:00:00,23.6414794921875
2014-01-21 11:00:00,24.46906636555991
2014-01-21 12:00:00,24.979661390516526
2014-01-21 13:00:00,24.825598483615465
2014-01-21 14:00:00,24.960207451714382
2014-01-21 15:00:00,24.661543782552087
2014-01-21 16:00:00,23.778999837239553
2014-01-21 17:00:00,21.314179144965294
2014-01-21 18:00:00,18.973427327473928
2014-01-21 19:00:00,19.79370591905382
2014-01-21 20:00:00,18.577485826280395
2014-01-21 21:00:00,18.1094950358073
2014-01-21 22:00:00,17.667817857530395
2014-01-21 23:00:00,17.11096700032556
2014-01-22 00:00:00,16.320026991102452
2014-01-22 01:00:00,15.80261671278214
2014-01-22 02:00:00,15.206101481119788
2014-01-22 03:00:00,14.625084431966172
2014-01-22 04:00:00,14.378725179036508
2014-01-22 05:00:00,15.590162150065112
2014-01-22 06:00:00,17.62525160047744
2014-01-22 07:00:00,19.807944403754334
2014-01-22 08:00:00,21.551683892144126
2014-01-22 09:00:00,22.991872151692746
2014-01-22 10:00:00,24.14583333333337
2014-01-22 11:00:00,24.94997253417972
2014-01-22 12:00:00,25.194797092013914
2014-01-22 13:00:00,25.116813829210116
2014-01-22 14:00:00,25.36778191460502
2014-01-22 15:00:00,25.10151062011721
2014-01-22 16:00:00,24.25451829698352
2014-01-22 17:00:00,22.96449856228304
2014-01-22 18:00:00,21.747599622938367
2014-01-22 19:00:00,20.47046440972224
2014-01-22 20:00:00,19.016882663302965
2014-01-22 21:00:00,17.97156948513458
2014-01-22 22:00:00,17.56806403266063
2014-01-22 23:00:00,17.16133795844189
2014-01-23 00:00:00,16.88397386338977
2014-01-23 01:00:00,16.43467746310762
2014-01-23 02:00:00,15.706955634223107
2014-01-23 03:00:00,15.26715562608507
2014-01-23 04:00:00,15.209649658203148
2014-01-23 05:00:00,16.728799099392404
2014-01-23 06:00:00,18.981785074869777
2014-01-23 07:00:00,21.38360493977865
2014-01-23 08:00:00,23.11058586968312
2014-01-23 09:00:00,24.45618353949652
2014-01-23 10:00:00,25.277734375000023
2014-01-23 11:00:00,25.964124891493043
2014-01-23 12:00:00,26.27001953125
2014-01-23 13:00:00,26.4501922607422
2014-01-23 14:00:00,26.435690307617165
2014-01-23 15:00:00,26.12970377604171
2014-01-23 16:00:00,25.221666124131957
2014-01-23 17:00:00,23.59035237630212
2014-01-23 18:00:00,20.811382039388036
2014-01-23 19:00:00,19.439497545030406
2014-01-23 20:00:00,18.845250786675365
2014-01-23 21:00:00,18.44458380805122
2014-01-23 22:00:00,18.309810045030417
2014-01-23 23:00:00,18.02363688151047
2014-01-24 00:00:00,16.471620347764826
2014-01-24 01:00:00,16.207363213433155
2014-01-24 02:00:00,16.16059672037761
2014-01-24 03:00:00,16.135026041666663
2014-01-24 04:00:00,16.2580586751302
2014-01-24 05:00:00,18.18353237575957
2014-01-24 06:00:00,20.372126261393248
2014-01-24 07:00:00,22.728839111328114
2014-01-24 08:00:00,24.77746310763888
2014-01-24 09:00:00,26.01853875054252
2014-01-24 10:00:00,27.15003560384116
2014-01-24 11:00:00,27.71655510796444
2014-01-24 12:00:00,28.037796020507812
2014-01-24 13:00:00,27.798251003689245
2014-01-24 14:00:00,27.761577012803855
2014-01-24 15:00:00,27.55657789442273
2014-01-24 16:00:00,26.855029296875045
2014-01-24 17:00:00,25.54034898546007
2014-01-24 18:00:00,23.575055270724874
2014-01-24 19:00:00,20.71466640896267
2014-01-24 20:00:00,19.221688503689222
2014-01-24 21:00:00,19.243383110894115
2014-01-24 22:00:00,18.488550482855885
2014-01-24 23:00:00,17.709120686848962
2014-01-25 00:00:00,17.55861206054692
2014-01-25 01:00:00,17.705796983506957
2014-01-25 02:00:00,17.473314412434945
2014-01-25 03:00:00,17.11762457953563
2014-01-25 04:00:00,16.98854675292972
2014-01-25 05:00:00,19.24994506835941
2014-01-25 06:00:00,21.618499755859375
2014-01-25 07:00:00,23.521356201171898
2014-01-25 08:00:00,25.59247843424481
2014-01-25 09:00:00,27.043758816189268
2014-01-25 10:00:00,28.065886773003513
2014-01-25 11:00:00,28.63859151204423
2014-01-25 12:00:00,28.769865926106775
2014-01-25 13:00:00,28.74403483072922
2014-01-25 14:00:00,28.602209472656284
2014-01-25 15:00:00,28.18541361490884
2014-01-25 16:00:00,27.237105305989587
2014-01-25 17:00:00,25.597516208224818
2014-01-25 18:00:00,23.44439324273003
2014-01-25 19:00:00,20.924521213107653
2014-01-25 20:00:00,19.393592664930623
2014-01-25 21:00:00,18.59063958062069
2014-01-25 22:00:00,18.012182278103296
2014-01-25 23:00:00,17.35541754828563
2014-01-26 00:00:00,16.95563422309033
2014-01-26 01:00:00,17.25111694335942
2014-01-26 02:00:00,17.42609185112849
2014-01-26 03:00:00,17.352863905164952
2014-01-26 04:00:00,17.04925740559895
2014-01-26 05:00:00,17.12162645128035
2014-01-26 06:00:00,18.233654106987842
2014-01-26 07:00:00,19.25428365071616
2014-01-26 08:00:00,20.785763210720518
2014-01-26 09:00:00,22.401145426432322
2014-01-26 10:00:00,23.748603990342872
2014-01-26 11:00:00,24.622042846679733
2014-01-26 12:00:00,25.027516004774327
2014-01-26 13:00:00,25.861600409613743
2014-01-26 14:00:00,25.70570882161462
2014-01-26 15:00:00,25.33521219889326
2014-01-26 16:00:00,24.47053765190975
2014-01-26 17:00:00,22.8261854383681
2014-01-26 18:00:00,21.532520887586827
2014-01-26 19:00:00,20.15925089518231
2014-01-26 20:00:00,18.844388495551243
2014-01-26 21:00:00,17.767434353298654
2014-01-26 22:00:00,17.017366875542564
2014-01-26 23:00:00,16.518352593315967
2014-01-27 00:00:00,16.22132331000438
2014-01-27 01:00:00,16.051367187499977
2014-01-27 02:00:00,16.209328206380235
2014-01-27 03:00:00,16.38336046006947
2014-01-27 04:00:00,16.515306260850707
2014-01-27 05:00:00,17.41267022026915
2014-01-27 06:00:00,19.06728006998702
2014-01-27 07:00:00,20.14357571072054
2014-01-27 08:00:00,20.998943413628467
2014-01-27 09:00:00,22.053811984592016
2014-01-27 10:00:00,21.9486239963108
2014-01-27 11:00:00,21.42364569769967
2014-01-27 12:00:00,20.90015970865886
2014-01-27 13:00:00,21.55389912923181
2014-01-27 14:00:00,21.54570041232637
2014-01-27 15:00:00,21.234098307291674
2014-01-27 16:00:00,20.984614054361998
2014-01-27 17:00:00,20.513890584309877
2014-01-27 18:00:00,20.129885186089382
2014-01-27 19:00:00,18.63489108615454
2014-01-27 20:00:00,18.284204101562523
2014-01-27 21:00:00,17.830851236979186
2014-01-27 22:00:00,17.14478183322484
2014-01-27 23:00:00,16.68290473090275
2014-01-28 00:00:00,16.72881910536023
2014-01-28 01:00:00,16.495389472113743
2014-01-28 02:00:00,16.10553453233507
2014-01-28 03:00:00,15.719450208875912
2014-01-28 04:00:00,15.229582722981775
2014-01-28 05:00:00,15.975265842013926
2014-01-28 06:00:00,17.85681593153214
2014-01-28 07:00:00,20.269560411241343
2014-01-28 08:00:00,21.45964999728733
2014-01-28 09:00:00,21.59547492133248
2014-01-28 10:00:00,21.23839484320746
2014-01-28 11:00:00,21.214823404947936
2014-01-28 12:00:00,21.26329447428384
2014-01-28 13:00:00,21.994100273980052
2014-01-28 14:00:00,22.496633232964427
2014-01-28 15:00:00,22.94171719021267
2014-01-28 16:00:00,23.000080023871533
2014-01-28 17:00:00,22.04329054090715
